Real-time data - subject to revision
Copyright Environment Canada(2024)

"Real-Time Hydrometric Data for CHIPPEWA CREEK AT NORTH BAY (02DD014) [ON]"

02DD014,"CHIPPEWA CREEK AT NORTH BAY"
Description of parameters:
47,"Discharge (unit values)",m³/s

Date (EST),Parameter ,Value (m³/s),Approval,Qualifier
2024-07-24 01:10:00,47,1.18,Provisional,UNSPECIFIED
2024-07-24 01:15:00,47,1.19,Provisional,UNSPECIFIED
2024-07-24 01:20:00,47,1.20,Provisional,UNSPECIFIED
2024-07-24 01:25:00,47,1.22,Provisional,UNSPECIFIED
2024-07-24 01:30:00,47,1.22,Provisional,UNSPECIFIED
2024-07-24 01:35:00,47,1.24,Provisional,UNSPECIFIED
2024-07-24 01:40:00,47,1.25,Provisional,UNSPECIFIED
2024-07-24 01:45:00,47,1.27,Provisional,UNSPECIFIED
2024-07-24 01:50:00,47,1.28,Provisional,UNSPECIFIED
2024-07-24 01:55:00,47,1.30,Provisional,UNSPECIFIED
2024-07-24 02:00:00,47,1.32,Provisional,UNSPECIFIED
2024-07-24 02:05:00,47,1.34,Provisional,UNSPECIFIED
2024-07-24 02:10:00,47,1.39,Provisional,UNSPECIFIED
2024-07-24 02:15:00,47,1.46,Provisional,UNSPECIFIED
2024-07-24 02:20:00,47,1.56,Provisional,UNSPECIFIED
2024-07-24 02:25:00,47,1.59,Provisional,UNSPECIFIED
2024-07-24 02:30:00,47,1.65,Provisional,UNSPECIFIED
2024-07-24 02:35:00,47,1.67,Provisional,UNSPECIFIED
2024-07-24 02:40:00,47,1.67,Provisional,UNSPECIFIED
2024-07-24 02:45:00,47,1.69,Provisional,UNSPECIFIED
2024-07-24 02:50:00,47,1.67,Provisional,UNSPECIFIED
2024-07-24 02:55:00,47,1.62,Provisional,UNSPECIFIED
2024-07-24 03:00:00,47,1.55,Provisional,UNSPECIFIED
2024-07-24 03:05:00,47,1.50,Provisional,UNSPECIFIED
2024-07-24 03:10:00,47,1.48,Provisional,UNSPECIFIED
2024-07-24 03:15:00,47,1.44,Provisional,UNSPECIFIED
2024-07-24 03:20:00,47,1.43,Provisional,UNSPECIFIED
2024-07-24 03:25:00,47,1.40,Provisional,UNSPECIFIED
2024-07-24 03:30:00,47,1.37,Provisional,UNSPECIFIED
2024-07-24 03:35:00,47,1.35,Provisional,UNSPECIFIED
2024-07-24 03:40:00,47,1.33,Provisional,UNSPECIFIED
2024-07-24 03:45:00,47,1.32,Provisional,UNSPECIFIED
2024-07-24 03:50:00,47,1.31,Provisional,UNSPECIFIED
2024-07-24 03:55:00,47,1.30,Provisional,UNSPECIFIED
2024-07-24 04:00:00,47,1.31,Provisional,UNSPECIFIED
2024-07-24 04:05:00,47,1.31,Provisional,UNSPECIFIED
2024-07-24 04:10:00,47,1.33,Provisional,UNSPECIFIED
2024-07-24 04:15:00,47,1.33,Provisional,UNSPECIFIED
2024-07-24 04:20:00,47,1.35,Provisional,UNSPECIFIED
2024-07-24 04:25:00,47,1.39,Provisional,UNSPECIFIED
2024-07-24 04:30:00,47,1.44,Provisional,UNSPECIFIED
2024-07-24 04:35:00,47,1.56,Provisional,UNSPECIFIED
2024-07-24 04:40:00,47,1.72,Provisional,UNSPECIFIED
2024-07-24 04:45:00,47,1.84,Provisional,UNSPECIFIED
2024-07-24 04:50:00,47,2.01,Provisional,UNSPECIFIED
2024-07-24 04:55:00,47,2.13,Provisional,UNSPECIFIED
2024-07-24 05:00:00,47,2.26,Provisional,UNSPECIFIED
2024-07-24 05:05:00,47,2.36,Provisional,UNSPECIFIED
2024-07-24 05:10:00,47,2.41,Provisional,UNSPECIFIED
2024-07-24 05:15:00,47,2.41,Provisional,UNSPECIFIED
2024-07-24 05:20:00,47,2.43,Provisional,UNSPECIFIED
2024-07-24 05:25:00,47,2.41,Provisional,UNSPECIFIED
2024-07-24 05:30:00,47,2.37,Provisional,UNSPECIFIED
2024-07-24 05:35:00,47,2.30,Provisional,UNSPECIFIED
2024-07-24 05:40:00,47,2.21,Provisional,UNSPECIFIED
2024-07-24 05:45:00,47,2.10,Provisional,UNSPECIFIED
2024-07-24 05:50:00,47,2.04,Provisional,UNSPECIFIED
2024-07-24 05:55:00,47,1.97,Provisional,UNSPECIFIED
2024-07-24 06:00:00,47,2.01,Provisional,UNSPECIFIED
2024-07-24 06:05:00,47,2.06,Provisional,UNSPECIFIED
2024-07-24 06:10:00,47,2.20,Provisional,UNSPECIFIED
2024-07-24 06:15:00,47,2.30,Provisional,UNSPECIFIED
2024-07-24 06:20:00,47,2.37,Provisional,UNSPECIFIED
2024-07-24 06:25:00,47,2.44,Provisional,UNSPECIFIED
2024-07-24 06:30:00,47,2.52,Provisional,UNSPECIFIED
2024-07-24 06:35:00,47,2.64,Provisional,UNSPECIFIED
2024-07-24 06:40:00,47,2.71,Provisional,UNSPECIFIED
2024-07-24 06:45:00,47,2.84,Provisional,UNSPECIFIED
2024-07-24 06:50:00,47,3.18,Provisional,UNSPECIFIED
2024-07-24 06:55:00,47,3.50,Provisional,UNSPECIFIED
2024-07-24 07:00:00,47,3.73,Provisional,UNSPECIFIED
2024-07-24 07:05:00,47,3.88,Provisional,UNSPECIFIED
2024-07-24 07:10:00,47,4.00,Provisional,UNSPECIFIED
2024-07-24 07:15:00,47,4.10,Provisional,UNSPECIFIED
2024-07-24 07:20:00,47,4.22,Provisional,UNSPECIFIED
2024-07-24 07:25:00,47,4.32,Provisional,UNSPECIFIED
2024-07-24 07:30:00,47,4.39,Provisional,UNSPECIFIED
2024-07-24 07:35:00,47,4.43,Provisional,UNSPECIFIED
2024-07-24 07:40:00,47,4.41,Provisional,UNSPECIFIED
2024-07-24 07:45:00,47,4.39,Provisional,UNSPECIFIED
2024-07-24 07:50:00,47,4.31,Provisional,UNSPECIFIED
2024-07-24 07:55:00,47,4.19,Provisional,UNSPECIFIED
2024-07-24 08:00:00,47,4.07,Provisional,UNSPECIFIED
2024-07-24 08:05:00,47,3.96,Provisional,UNSPECIFIED
2024-07-24 08:10:00,47,3.88,Provisional,UNSPECIFIED
2024-07-24 08:15:00,47,3.78,Provisional,UNSPECIFIED
2024-07-24 08:20:00,47,3.70,Provisional,UNSPECIFIED
2024-07-24 08:25:00,47,3.59,Provisional,UNSPECIFIED
2024-07-24 08:30:00,47,3.50,Provisional,UNSPECIFIED
2024-07-24 08:35:00,47,3.41,Provisional,UNSPECIFIED
2024-07-24 08:40:00,47,3.35,Provisional,UNSPECIFIED
2024-07-24 08:45:00,47,3.29,Provisional,UNSPECIFIED
2024-07-24 08:50:00,47,3.26,Provisional,UNSPECIFIED
2024-07-24 08:55:00,47,3.25,Provisional,UNSPECIFIED
2024-07-24 09:00:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:05:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:10:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:15:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:20:00,47,3.21,Provisional,UNSPECIFIED
2024-07-24 09:25:00,47,3.20,Provisional,UNSPECIFIED
2024-07-24 09:30:00,47,3.18,Provisional,UNSPECIFIED
2024-07-24 09:35:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:40:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 09:45:00,47,3.24,Provisional,UNSPECIFIED
2024-07-24 09:50:00,47,3.24,Provisional,UNSPECIFIED
2024-07-24 09:55:00,47,3.26,Provisional,UNSPECIFIED
2024-07-24 10:00:00,47,3.25,Provisional,UNSPECIFIED
2024-07-24 10:05:00,47,3.24,Provisional,UNSPECIFIED
2024-07-24 10:10:00,47,3.26,Provisional,UNSPECIFIED
2024-07-24 10:15:00,47,3.27,Provisional,UNSPECIFIED
2024-07-24 10:20:00,47,3.27,Provisional,UNSPECIFIED
2024-07-24 10:25:00,47,3.25,Provisional,UNSPECIFIED
2024-07-24 10:30:00,47,3.24,Provisional,UNSPECIFIED
2024-07-24 10:35:00,47,3.24,Provisional,UNSPECIFIED
2024-07-24 10:40:00,47,3.23,Provisional,UNSPECIFIED
2024-07-24 10:45:00,47,3.22,Provisional,UNSPECIFIED
2024-07-24 10:50:00,47,3.20,Provisional,UNSPECIFIED
